dates,details,scores,reviews
 5/13/2010 , bar |  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 5/13/2010 , gigi |  Age: 19-24 |   On supplement for 1 to 6 months |   ," Condition: Osteoporosis , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 5/9/2010 ,      ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 4/24/2010 , phyl |  Age: 65-74 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Been taking 1,000IU for about 6mos. now. Do not notice any change in arthritis.  However, in the last month my upper arms have slowly increased in pain.  It keeps me awake at night. Thought it was from using the computer. Pain got so ""severe"" that I started looking for answers on WebMD. Picked up a clue that it could be the vitamin D.  Stopped taking it 3 days ago and have finally had 3 good nights of sleep.  Arms still hurt, but feel more sore than the pain I was experiencing.  Also affected my, bladder, kidneys, whatever.  That also is improving. Also experienced lot of tiredness, but figured it was lack of sleep. All this didn't start until about the 5th mo. of taking vitamin D.  After my arms and bladder are back to normal, I will try taking Vitamin D again, but only 1 a week to start.  I'm 67 and live in MI."
 4/14/2010 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition:  , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I asked my MD to check the Vit D levels at the same time as checking potassium which was somewhat high b/c of the HBP medicine. The lab result was less than 10.  It seems for those taking prescribed 5000units, most folks have bad/serious side effects.  It also seems there's little consensus about the frequency of taking the medicine.  I take 1000per day along with my calcium. Living in Northeast, long winters, no sun..so now can go outside; am hoping the combination of natural sun and supplement,al D will cause my levels to return to normal. No side effects; have been on it for 10 days now; I think most are reacting to the hi dose ; just my opinion, am no MD."
 4/6/2010 , Jer |  Age: 65-74 |   On supplement for 1 to less than 2 years |   ," Condition: Osteomalacia , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My doctor ordered me to take 2,000 mgs of D3 over a year ago but I took only 1,000.  IN Dec 2009 she said I was still very low so I added the additional 1,000.   It seems to be helping the hip pains & back pains form either arthritis or the osteomalacia.  The downside is that I have had more trouble with my weight, and it seems to be causing constipation, although my diet is about 70% fiber, with multiple vegetables, fruit, whole grain oats, etc as staples in my diet.  I went off the 2nd 1,000 f,or 3 weeks recently, and the pain in my back & hips increased.  It is doing more than I realized."
 3/20/2010 , Sam |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","This article says it discusses the side effects of vitamin D.  It discusses none of the side effects, merely the intended effects of treatment."
 3/20/2010 , bardha |  Age: 65-74 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","i have no pain , no fracture ,my vit D level is impruved , my bondensity also . "
 3/16/2010 ,  Age: 25-34 |   On supplement for 6 months to less than 1 year |   ," Condition:  , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",good
 3/13/2010 , yojinok |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Bone loss , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After an initial dose of Doctor prescribed 2,000mg vit d daily for a month  I am now on 800 daily. My  lab test results look good."
 3/12/2010 ,  Age: 25-34 |   On supplement for 6 months to less than 1 year |   ," Condition:  , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",good
 3/4/2010 , Legionnaire |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","For those having generalized bone and muscle pain, cheer up. I had severe twinges of pain at the sites of past injuries to bones, and various wound scars. The older the wound site, the less the pain. However, pain and sometimes itching at the site of newer scars was often intense. These side effects have recently vanished, two months into my self-therapy of 5000IU daily. Also. my usual troubles with winter blues are gone, skin tone and general health have improved, and the old colon has gone int,o a lumberjack mode not seen since my 20's. I'm a middle-aged male, in recovery from Legionnaire's. The infection was severe, with numerous vile complications, all of which were nearly fatal. Recovery has been slow. But, this cheap D3 supplement is even helping fight pre-diabetic symptoms following my illness. The clinician following up with my case has been totally against any supplement except for a multivitamin. She knows nothing about vitamin D. All I get from her are lectures about diet and exercise, because she feels that diabetes is inescapably genetic, and that's that. When this 100-dose bottle is done, I'll get a test for 25(OH)D from the internet, then adjust accordingly. "
 2/27/2010 , Dollbug (MiMi) |  Age: 55-64 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I got really sick....found out that my Vitamin D level was really low....I also had other health issues...but I have now gotten my D level up to a low normal...but it took 3 years to do so...I also had parathyroid surgery....I now take Vitamin D supplements and Calcium too....I have learned how to control my FM pain by taking vitamins and supplements....I would encourage everyone to get the Vitamin D level checked....you MUST ASK your doctor to do this simple blood test though...it is not a norm,al thing that they test....(which I do not understand since there has been so much medical research on Vitamin D levels and other illnesses....the doctor told me I would need to be on this the rest of my life..."
 2/27/2010 , Rubber duck |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Bone loss , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am taking 50,000IU Vit D for bone loss. I am having most of the side effects including bone pain. I called the nurse, she said constipation should be the only side effect. Then I started feeling worse with pain in my upper back(kidneys?, so I called the office again and asked if I could take the pill every other week. I was told yes but I needed to take 16 pills total.So I went to a walk-in clinic. The doc seemed surprised that I was on that much Vit D so he checked my Vit D level. This time i,t showed normal.This was after only 3 pills. Now I'm considering going off of them and take a normal dose until I can see my family doctor. I'm afraid it will affect my kidneys since I feel pain in that area. I am 51 and think we should listen to our bodies. I plan to continue only if I know it is safe for me."
 2/27/2010 ," , |  Age: 55-64 |   On supplement for 1 to less than 2 years |   "," Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/20/2010 ,  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I use to treat MS and high cholesterol, and I feel better when taking it.  My symptons are lessened like muscle spams, memory and overall aches and pain."
 2/17/2010 , amandasweetpeamarie26 |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I recently hadf labs done and my Vitamin D was 6!! I was prescribed 50,000 ui twice a wk and I just took my first dose yesterday. Im experiencing bone and muscle pain I talked to my Dr and Pharm and trhey say to cont!! I am scared to take my next dose!!! Ill write if my sypmtoms subside or I need to change treatment!!"
 2/8/2010 , MiniToon1 |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have RA, Type 1 Diabetes, Depression and now low levels of Vit D. Dr. prescribed me 50,000 once a week for 12wks to have levels rechecked. First week was ok, but I had some muscle twitching. Second week I felt a bit amped up and chalked it up to anxiety. Now at week 5 and I feel like my heart rate is elevated, pulse and bp have both been up, my blood sugars are roller coastering and I feel like I am on the edge of a panic attack all the time. I can't even look at anything with caffine, without, feeling like my heart is gonna beat out of my chest. Plus sleep difficulties, etc. I called my Dr's office and was told that vitamin D would not be causing this unless my calcium levels were elevated. They weren't before I started, would the really increase that much? I'm not liking this at all. I'm not gonna take it anymore. Requested Rx for a smaller dose and was told ""No, just keep taking it, something else is going on."". I have had panic attacks prior to this and anxiety, but I run a nice level pulse and BP all the time. My blood sugar is also well regulated, well was. This week has been a nightmare of Highs and Lows. Anything I should tell the Doc to convince him I'm not crazy?"
 2/8/2010 , irene |  Age: 75 or over |   On supplement for 6 months to less than 1 year |   ," Condition: Osteomalacia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",i.m on 50.000 units of vitamin d-3 twice aweek   my muscles are better  By precription
 2/6/2010 , road runner |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/5/2010 , Wonderer |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Thru a routine blood test, it was discovered my vitamin D level was only 12.  My doctor prescribed a 50,000 unit pill, one for 4 weeks.  So far, so good.  My problem is, should I continue to take my calcium each day, because it also has D3 in it.  Will it interfere with the weekly pill?  Will it be too much D in my system?  I don't know at this point."
 1/26/2010 , diane |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Osteoporosis , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have been taking two D-3 1000Iu of this . I have been have having extreme gas issues with this.
 1/26/2010 , cmamajamas |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I'm scheduled to take 50,000UI once a week for eight weeks.  I am on the second week.  This has been a nightmare.  I didn't realize what was happening the first time, but now I do since I googled it.  I'm vomiting, having terrible diarrhea, my body is in agony, I'm shaking.  The pain is tremendous, and I can barely stand it.  I'm very close to going to the ER because I can't stop vomiting.  I thought I had the flu last week, but this is horrific.  I spoke to my Doctor's nurse on the phone, and s,he was very casual and unsympathetic.  She said it happens, she was not surprised.  "
 1/26/2010 , spumoni |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I'm 39 yrs old with sickle cell disease.After repeated requests, finally got a Vit. D level done which was extremely low(16).Now wondering if this is responsible for my chronic bone pain, vertebral fractures,hip degeneration(had hip replacement).Exactly 24hrs after 1st dose(50,000IU), had acute onset of full body pain, with mid lower back pain,elevated blood pressures,severe headache,and eventually had to go to E.R for pain control. I think it triggered a sickle cell crisis by day#2, after a 2nd, dose(50,000IU).Pain lasted for a week. After 10days,I felt great,even better than my 'norm'.At first, my doc doubted the Vit D. caused this flare,(but it stressed my system, and stress causes sickle flares, so I tried again on day#11, with a worse sickle flare.I was hospitalized with full body pain, especially in lower mid back(rare spot for me)and mid chest, with associated acid reflux. Also had previous symptoms-high blood pressure, headaches and extreme fatigue.Still recovering.All docs denied knowing about any side effects of Vit.D, so I was just discharged and given Rx for 1,000IU capsules. I was planning on starting these today, when I did a search and easily found these reviews.Good to know it is not in my head!Not sure what to do now though.I dont mind struggling through the other side effects, but if it triggers a sickle cell crisis,this is dangerous, and life threatening.Right now just trying to get better from my recent back to back sickle episodes.  "
 1/24/2010 , jaud31s4tcli |  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I became extremly dry in the intestines and unable to release a movement it has lasted now for 1 month and I had to take many different types of intestine medicine and still am not normal, loose movements to little pieces both my husband and I had the same reaction, dr prescribed vit D for 1 month and we have to go for a blood test. i am very unhappy"
 1/9/2010 ,  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I GUEUSS IT WORKS IM ON MY SECOND WEEK OF IT AND WELL THERE ARE NO SIDE EFFECTS WHAT SO EVER I HAVE NOT NOTICED GREAT DEAL OF DIFFERENCE AND IM TAKING 50,000 UT"
 12/31/2009 , Tracy |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","It has been interesting to read the blogs. I had my thyroid removed 3 years ago. I have periods of aches and arthritis like pain. Recently I have been experiencing pain in my rt. ankle and rt. wrist. Could not figure out why. My Dr. drew a level of vitamin d mine was 17! Started me on a 12 week dose of it 50,000 once a week. I have only taken 1 dose so far 5 days ago. Have noticed I have been aching more and more sleepy. Previous blogger said her dr. said it is normal since your muscles are adju,sting to the dose. I hope she is right. I hope I feel better and losing some wt. would be a bonus. I'll write later to let you all know how it is working. Too early to tell. "
 12/20/2009 ,  Age: 35-44 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 11/11/2009 , Jeanne |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","OK I blogged back a month or so ago about the treatment causing me to be extremly sleepy and my fibromyalgia aching even more..hurt worse than ever...  I called the doc he assured me I must NOT stop taking this since my level of D was so low and that during the treatment it can cause your body to hurt more, as it is affecting your muscles and joints to re adjust back to a normal level and it too rest when you feel sleepy as your body is trying to heal. So I kept taking this, dealing with severe ,pain and resting when I could. Now 1 week from finishing a 12 wk treatment...I have to agree it is working I have had less fibromyalgia pain in the past couple weeks than I have ever had and the sleepiness has declined. When I finish this up I will go on 2000ius per day. So I have to say ... Thank God for the Vit D treatment it just takes more pain and patience to see it through. It is worth the difference in the long run so far.   "
 11/11/2009 , Jeanne |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","OK I blogged back a month or so ago about the treatment causing me to be extremly sleepy and my fibromyalgia aching even more.. I called the doc he assured me I must NOT stop taking this since my level of D was so low and that during the treatment it can cause your body to hurt as it is affecting your muscles and joints to re adjust and it too rest when you feel sleepy as your body is trying to heal.  So I kept taking this and resting when I could.  Now 1 week from finishing I have to agree it i,s working I have had less fibromyalgia pain in the past couple weeks than I have ever had and the sleepiness is declining. When I finish this up I will go on 2000ius per day. So I have to say ... Thank God for the Vit D treatment it just takes pain and patience to see it through. "
 10/25/2009 , lala |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I sleep better and my bones do not hurt.
 10/17/2009 ," , |  Age: 45-54 |   On supplement for less than 1 month |   "," Condition: Weight loss , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","HAVE HAD GASTIC BYPASS SURGURY. ROUXN-Y. VIT  D LEVELS 22 AFTER TREATMENT. TAKING 50,000U  Q WEEK FOR 3 MONTHS"
 10/9/2009 , skinnybones |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Osteoporosis , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was told by my Rheumatologist I had VERY low amounts of Vit. D. I have Fibromyalgia and have a lot of pain. Since taking the treatment I have had so much less pain, more energy and sleep better. After prescription strength I will make sure to take over-the-counter...between 1000-2000. Have to get my blood re-tested. Give it a try-IT WORKS!!!"
 10/4/2009 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition:  , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I had multiple problems that had gone on for about 10 years.  Problems included: severe fatigue, muscle pain, severe joint swelling and pain, bone pain, ""foggy"" feeling, sinus problems, ear problems, a positive ANA test result and breathing problems.  I've tried multiple treatments through several doctors and specialists.  Switched to a new doctor and - during intake - found low Vitamin D levels.  Doctor prescribed 100,000 IU's to be taken one time each week for four weeks (to be retested follow,ing).  Initially, I experienced an increase in pain, almost like a tenderness all over my body.  However, the joint swelling, pain, sinus, and several other problems have subsided and the tenderness is getting better.  It wasn't overnight, but I am getting better.    I would highly recommend this treatment.  I know some of the prescribed levels sound scary, but it has helped me to finally experience relief after 10 years of pain...and the level I am taking is short term.  Please stay at it as best you can, I experienced relief from my symptoms and I believe that you can as well, but you'll need to stick with it.    As an aside, my doc says if my numbers check okay at the end of treatment, then I'll move to a 1,000 IU daily supplement.    My best to you!"
 10/2/2009 , Jeanne  |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have fibromyalgia; hypothyroidism and recently started seeing a endrcrinologist instead of just my family doctor. Both of these symptoms triggered him to check my Vit D which was at 20 and he says low for me s/b 50. He explained the two natural sources are fish/oil and sunshine - neither of which I get a lot of; and the things you would get it from otherwise supplemental is milk, some Oj, etc. I don't use alot either. So he put me on 50,000IU per wk for 12wks retest at that time, I am 5weeks i,nto this and every week I have HURT MORE with my FIbro , my thyroid seems to be enlarged and I can barely hold my head up most days I am so sleepy!!  I had no clue it was the Vit D making me this way til I read all your posts THANK YOU for posting!!  I am calling the endro. on Monday to see if this normal while getting my levels back to normal or what..if it is I guess I will tough it out but man it is hard, and I cannot focus or remember anything. FYI to those of you mentioning you live in Sunny areas - doctor told me that dark skinned folks have a harder time absorbing Vit D from sun -which I am. AND you have to actually be out in the Sun in the evening between certain hours to actually obtain the VIT D to a meaningful level.  Anywho if I stick w/ this after talking to him, after 12wks he wants me on 2,000 IUs a day.  (At least I haven't started sweating GREEN, a friend of mine was on a high Vit D, regimin and it was too much and she sweated 'green'!! LOL  OK good luck to us ALL. God Bless"
 10/1/2009 ,  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",i take 2 tablets daily.  it does not seem to be helping but  i coninue take it.
 10/1/2009 , LookingForMyLife |  Age: 55-64 |     ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I did not have a trace of Vit D in my system, my Rheumatologist told me he had never had any patient with a non-existent result.  This is very worrisome to me.  I've read all the other posts, neg & positive.  I recently started taking 50000-units every other day. I have SLE (Systemic Lupus), Sjogren's, and have had cardiac surgery twice to remove tumors from my heart (last surgery was May 2008)...I have assumed for years that the systemic pain & severe fatigue I have endured  was from the the Lu,pus.  I have only been on Vit D for a week & will be retested in 3-weeks.  I will re-post when i get my test results...but for now, the only reaction I may have had is that I felt like I needed to sleep even more.  My pain is already in the severe range & it didn't seem to get any worse. I might add that during the tests done the day prior to my last cardiac surgery it was repeatedly noted that I had Osteopenia   Thanks everyone for your input. ~Melinda~ "
 9/27/2009 , Laura |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I take 50,000 units once per week for low vitamin D readings on my last blood check up. I am having headaches that seem to be coming more frequently and the pain is getting worse. This is the end of my second week of a 6 week treatment."
 9/25/2009 ,  Age: 65-74 |     ," Condition: Osteoporosis , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I haven't begun treatment yet but getting prescription filled tomorrow.  Going to be on vacation for 3 weeks & not sure if should begin such a treatment.  Hesitant at such a dosage.  Side affects?
 9/21/2009 ,  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 9/21/2009 , devilchris82 |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have only taken one pill of 50,000 units of vitmin d so far because I just started treatment, the problem I am having is my bone pain and muscle aches have actually gotten worse! I can barely walk and I'm only 26 years old! Im very scared and very worried. I hope it will work by the end of my 8 week treatment but Im not feeling good as of now!"
 9/13/2009 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Bone loss , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was advised by my doctor to take calcium with vitamin D plus extra vitamin D.  I bought Mason's chewable Vitamin D but am fixing to throw it away; why don't they alert you that it contains ""sucrose"" which is sugar?   !!!!!!!!"
 9/6/2009 , JB |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Here is an update to my 8/11/09 post - I have taken four pills so far and haven't noticed any problems.  The only reason I rated the ""Effectiveness"" section with 2 stars was due to the fact that I haven't completed treatment yet. I haven't noticed any changes with my symptoms, but I'm not sure if my symptoms are due to the D deficiency and I'm only half way through the prescription I was given.  I know many people are hesitant to take 50,000iu (as I was and to be truthful it still gives me pause, every time I take it) and I wanted to share my experience with others who are deficient.     From all the research I have gathered over the last several weeks of reading up on the subject of D deficiency - this is something people shouldn't take lightly.  The medical community have finally realized that D deficiency leads to a whole host of medical problems.  Vitamin D can not only provide treatment for some conditions, but actually prevent others from occurring in the first place.  I couldn't deny the facts and knew I had to take this or possibly deal with greater problems in the future as a result of depriving my body of something it vitally needs.      One other point I wanted to mention for others who might be going through the same experience I am and that's Vitamin D deficiency and an underactive thyroid.  The information on a possible connection  between the two conditions on medical sites have been sketchy - it's alluded to in some writings, but nothing concrete is documented.  Maybe it's wishful thinking on my part that the D deficiency is the cause for the thyroid problem, but only time will tell.  My thyroid is a little underactive, but yet my thyroid antibodies test is negative for hypothyroidism.  So, again, maybe there isn't a link between the two conditions.     I will give another update if anything new happens, if not, I will give a final entry at the end of October when I go for another set of blood tests to see if the D has increased my numbers."
 9/1/2009 , Lelo |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was afraid to take 50,000 units once a week(5000IU) after reading the previous posts but I have not had any side effects. My prescription is once a week for eight weeks then get Vit D(almost did not register) and thyroid level(was slightly low)retested.  My deficiency was discovered through a routine physical/bloodwork. One day I had aches but that could have been psycho(in my head LOL)otherwise I took the second dosage a few days ago and I am ok so far."
 8/29/2009 , takeyourD |  Age: 35-44 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After 2 years of bone pain and low energy, my DR finally checked my D level at my request. It was a 4; low normal is 40. I took 50000 units once a week for 8 weeks. By the 7th week I was off of pain meds and my mood had changed drastically. I now take 2000 units daily. I left my D at home when I went on a 10 day vacation. My symptoms returned.   A real note of interest is that I live in very sunny southern AZ, garden daily, and am under 40. TAKE YOUR D!"
 8/25/2009 , ladee d |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Vitamin D deficency~ My Doctor prescribed 50000 units of vitamin D, to be taken once a day for 30 days, there-after one (1) dosage once a week for one week.  While taking the meds for one week, and my face started to become (med to light)discolored. Appearing like to signs of Vitiligo.  I stopped taking the vitamin D, and my skin returned to normal.  However, while taking the vitamin D, my back pains lessened.  After I stopped taking the vitamin, my back pains were excruciating as before.   "
 8/25/2009 , smileygirl66 |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have been taking this for almost 3mths now and my fatigue has almost all but disappeared. I have even been able to reduce some of my other medications because of the use of this vitamin.
 8/24/2009 , Maddy |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Vitamin D levels are extremely low. Doctor prescribed supplement for 6 months and then I was to be retested. After taking the first dose I hurt so bad all over that I had to stop treatment. What are the alternatives? HELP
 8/22/2009 , Fl_Breeze |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Have low Vitamin D level   My Doctor wants  me to take 50000IU a day for 5 days and after that once a month. Has anyone been on that high dose. Scared to take it. What should I do???
 8/15/2009 , BlondieHinde |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Osteoporosis , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was prescribed Vitamin D due to the fact I am supposedly in the 1% lowest rating in the United States for bone loss.  I tried taking Vitamin D over a year ago and it gave me severe heartburn and abdominal discomfort, bloating etc.   I quit using it and then my doctor wanted another bone density test.  She found out I had quit taking it due to my recent results and insisted that I give it another try.  The second week I took the Fosamax, again, I have had the extreme heartburn, indigestion, blo,ated abdomen, nauseated and just feel like ""heck"".  I refuse to take this medication again.  I am 66 years old and it just isn't worth it to me to feel like this.  "
 8/11/2009 ,  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I found out I have a vitamin D deficiency. My number was 20. My doctor prescribed 50000iu of D2 once a week for 7-8 weeks and then I will be retested.  Like many I was very hesitant, but I finally took the first dose 5 days ago with no problems.  I had a little bit of nausea after 10 hrs., but this is something I have had before and can't really say it was due to the Vitamin D.  I took some Maalox Total and was fine shortly thereafter.  I will update my progress for others that may be hesitant t,o take this dosage around the middle to late September.  I will share my experience with this dosage over those 7-8 weeks and my lab results to see how much my number increases.      I finally decided to take the vitamin D because I have been suffering for the last 2 1/2 years with joint soreness, fatigue and just a general feeling of having the flu.  Blood tests were not showing anything conclusive and my new doctor ran the D test after I told her a rheumatologist I went to never ran the test.  Is this the cause of my symptoms? I won't know until I am done with the D therapy, but again I will update later next month in case there is anyone else that may be having similar symptoms.  "
 8/2/2009 ,  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Rheumatoid arthritis (RA) , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I take 50,000 units of D once a week.  I feel great!"
 7/28/2009 ,  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 1.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am 24 yr post gastric bypass patient and have a level of 8 Vit D and dr prescribed 50,000 3X's a wk for 3 mons.  I have had alot of side effects from it...after taking the 2nd dose had stomach probs/nausea/GI probs by the 3rd dose I had heart palps, high blood pressure (which is always low), and aniexity so bad and chest pain.  Also have experienced increased urination.  Told my dr and she said this is the 1st she has heard of anyone having these type of symptoms....so I tried it again and it ,happened all over again. This went on for the 2 mons I of trying to take it.  I am not taking that large a dose ever again.  I have bought a liquid Vit D3 1000mg (Wellese - Good Brand) and I am going to take it every couple days and gradually build up.  Well have my labs redone and see..it never went up that much in the first place.  I also suffer from fibromyaglia, myofacial pain, chronic headaches, anemia/low iron and calcium, vertigo, thyroid, heart palps/irreg beats and anixiety/depression (I wonder why?) So maybe it has something to do with all the conditions but I was told that it would help them all and that is not the case.  I feel worse when I take it and gives me more flare ups.  Comments on here have helped me to know I am not alone and others were have side effects too - Thanks     "
 7/28/2009 , angel |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Had blood work done, and showed that I had a dificency in Vitamin D.  Dr advised to take 2000 IU daily. This is my second day, and I'm extremely hyper... I take thyroid meds in the morning, but wait till noon to take 1000 IU of D.  Is it the Vitamin D causing this hyper sensation?"
 7/22/2009 , Jamester |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 7/9/2009 , Linda Pickle |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Bone loss , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I had a vitamin D level of 12 which is low (should be between 20 & 100)  Have taken one dose 50,000 D and so far after the first dose I have more energy and feel alot better & able to sleep all night.  Will post again after more doses."
 7/3/2009 , gomindes |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Fall prevention , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
