dates,details,scores,reviews
 9/14/2011 , lilly |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I started 5 htp after reading the book chanfe your brain change your body and cbange your brain change your life which I highly recomend. I had anxiety to the point where I never felt relaxed. 5htp 100mg before bed along with fish oil and I deel amazing. I sleep through the night and feel so at peace with everything. Please do your research I have read to many of these reviews where people are mixing 5 htp with st johns wart or same. Not ok.   
 9/7/2011 ,  Age: 25-34 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking 5htp for anxiety and found that it helped me with my ADD which was completely unexpected. Normally, I felt hazy and sluggish which started to be a real problem as I began school at a prestigious college. After the first day of taking 5htp I felt more focused and alert. It acted like a stimulant for me and I even had trouble sleeping the first few weeks. However, others have told me it had the opposite effect on them so I hypothesize that it depends on your already existing serot,onin levels.   I did experience headaches at first but they have now gone away. This did concern me an I would like to know more about the cause.  I also ate less at first, but I now seem to be normalized. It wasn't like being on Ritalin or Adderall where you feel shaky and  the idea of food is repulsive. It's very subtle and you only eat when hungry without overdoing it.   Overall, 5htp has been a great medication for me. I feel less anxious and with it, I was able to make speeches in public without the crippling fear I had before. "
 9/3/2011 ,  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 8/31/2011 , ally |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Everytime I take 5 htp I get a bad headache. I have not noticed a headache if I take a supplement that contains 5 htp. So for me taking 5 htp by itself is not good.
 8/29/2011 ,  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been diagnosed with depression and I didn't want to take any harsh medication, so I tried 5 HTP. Unfortunately I didn't look into it and when I would take it consecutively I would soon have random seizures, and I would black out. The seizures and black outs were not long, but I would have no idea it happened once I woke up. It was really scary. Please be very careful if you plan to take these pills. And btw I do not have down syndrome, like it says on the side effects section. Hope this h,elps!!!"
 8/14/2011 ,  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I started taking 5-HTP to help with anxiety and depression symptoms.  I have had terrible reactions to anti-depressant in the past that dramatically increased my anxiety and caused severe manic symptoms.  I have had no problems with 5-HTP.  It helps with depression and anxiety symptoms and I have had no side effects.  It does not work for me as a sleep aid which allows me to take 200 mg twice a day.
 8/11/2011 , Murfle |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","WebMD says not to take 5-HTP till more is known. However, the article is NOT dated!   There was a scare about 5HTP in 1988 due to a contaminated batch from Japan, coming from the labs of Showa Denko caused 37 deaths and 1500 permanent disablements.   Controversy at the time between big pharmas, the biotech and FDA resulted in a blanket ban of 5HTP. Pharmas would rather sell you the more expensive SSRI's. Biotech don't want you to know it was Genetic Engineering caused the problem. FDA played saf,e and banned everything just in case, or maybe under direction from lobbying by big P & BT.  User consensus says 5-HTP is very helpful, and videos on youtube from qualified professionals saying so.   Me? I found it immensely helpful and get mine from a reputable source.   If I hear that ""voice of depression"" I take 2 x 50mg tablets of 5 hydroxy tryptophan in the evening, it gives me a great night's sleep, possibly because it also converts to melatonin and significantly elevates my mood in the morning, presumably due to increased serotonin levels.   I wish WebMD would update their statement to ""avoid"" this very helpful food supplement, and stop misleading people who need help, but they have not responded to my attempts to contact them with links about the original 5HTP contamination.   Don't cross medicate with SSRI's or MAOI's and it is probably perfectly safe.   Look up Tryptophan poisoning on google for yourself.  "
 7/23/2011 , Rose |  Age: 55-64 |   On supplement for 5 to less than 10 years |   ," Condition: Fibromyalgia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have been taking 2 5HTP 100 mg at bedtime for almost 10 yrs with Pindolol 10mg (for blood pres). This helps get into the rim stage of sleep so your muscles repair & you sleep more restful. I also take a 5 HTP 100 mg in the AM with my other supplements & prescriptions. It also helps with weight loss.
 7/22/2011 , FlowerPower |  Age: 19-24 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Because I didn't tolerate Sansert (Methysergide) I switched to 5-HTP 200mg 3 times a day and have had at least a 50% reduction in chronic migraine with a much lower risk than Sansert.  Not quite as effective but well worth the trade-off for a much better side effect profile. 
 7/15/2011 , Donnie3698 |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Well I used to smoke ALOT of weed, and since then I haven't been the same. this ha actually made me happier than I was when I was smoking weed, mainly because I feel alive again, and i don't have to worry about the law or drug tests. This is what I have been looking for. I found this out by someone on this site actually and I want to thank them from the bottom of my heart, and my family thanks you too. They have never seen this side of me and they are loving it."
 7/11/2011 , latinsnake24 |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","weird dreams and always tired,but OCD is dying down a bit (pure-o obsessive compulsive disorder) only been taking it a couple weeks,but seems to be helping"
 6/28/2011 ,  Age: 65-74 |   On supplement for 1 to less than 2 years |   ," Condition:  , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Helps with sleeping problem.
 6/14/2011 , Deb |  Age: 45-54 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have taken 5-HTP for about nine years with no side effects. Before that I took Prozac and Effexor which made me sleepy, and feel like I was in a dream-like state all the time. I also tried ST. John's Wart and Kava Kava with little success. After takeing  5-HTP at 100mg three times a day for a couple of weeks I felt more like myself than I had in years. I also took a multi vitimin, B6, and Natural Calm. This was during my high stress years when I was working, had three teenagers and a child sev,en years younger than the older three. I now take 100mg twice a day and at times once a day along with Magnesiun and Omega 3. It has helped me maintain symptomys of depression, PMS, sleeless nights, weight gain during Perimenapause,all without loosing my sexdrive. My family and I are all glad that I found 5-HTP when I did. It has help me lead a normal life without the up and down cycles of depression."
 6/11/2011 , E2BD |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","If I felt the ""voice of depression"" coming back, I would take a couple of Holland and Barrett's 50 mg 5HTP capsules in the evening before bed.   I slept very well, and woke refreshed, feeling much better, happy and alert.   I understand it might help with Melatonin levels as well as Serotonin. I don't rely on it all the time, just maybe for a day or two if I feel really bad, and then only occasionally, as I believe I have addressed the major problems by correct attention to my diet. "
 6/6/2011 , HTPSupport |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","This pill is unbelievable.  I suffered from horrible depression for close to 10 years.  I had 0 serotonin from chronic use of THC.  This drug (within 10 minutes) completely changed me from a suicidal, depressed and angry person...to myself again.  Please if you're depressed for the same reasons this drug will save your life."
 5/30/2011 , Hindy |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was having a lot of sleep problems. A lot of nights I couldn't get to sleep until 4 or 5 in the morning and then I could hardly function all day. I also would wake up about every 90 mins usually after having very unsettling and vivid dreams. I started taking a sleep aid that contains 10mg of 5-htp and what a difference! the very first night I went to sleep easily without tossing and turning for hours as I usually did. I have been sleeping through the night and rarely have to get up. My dreams ,are not upsetting anymore and I feel very well in the morning. This very tiny dose works for me and has made a big difference. I tried taking a sleep aid that didn't contain 5-htp to see if it made a difference and after one night I went back to taking the aid with the 5-htp because the 5-htp does make a difference. I hope they don't stop selling this, I have had no bad side effects whatsoever and have been taking it for almost a month."
 5/29/2011 , celticpaul |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been in a ""funk"" for about 9months since moving from the Desert SW to PA and missing friends - climate etc. I also had issues getting out of bed in the morning and hitting the gym, walking the dog etc.. and have gained 30lbs..   I had been reading about 5-HTP and seeing the results from comments such as below have been having on peoples lives so decided to try for myself.. what did I have to lose right.. ? My MD had scribed Xanax for me... but it was really causing me to detach from life ,altogether..     I was at Costo last week and found Natrol 5-HTP - although dubious yet excited.. I tried the product and have been taking it for a week..     Well I honestly have to say.. WOW.. what a difference... No more Mr Snapper Head and now I am feeling like ""normal"".. I have no idea how it performs on appetite control as I am a foodie.. but I can say without a doubt that my mood has lifted and I am out of my funk and thats after 1 week.. I have found that the stupid small stuff in life that would occupy my mind for no reason at all has pretty much gone.. I have started to accept things for what they are and move on.. instead of dwelling and festering on things..   So - my opinion - for what it is worth.. go to Costco or the drug store - try it for yourself.. I think you will see a difference.. as so many people like myself have.    I am heading on a family reunion vacation in a week.. my Sister said.. ""bring your Xanax"" - lol - nope - ""ill bring my 5-htp !"""
 5/23/2011 , AlrightNow |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","i became severely depressed like total breakdown almost all the time depression. no zest for life and so on. and i know to begin with ive always had MINOR depression problem but i did some partying a while back and i ate extascy. well doing that extremely depleated my serotonin and was causing the crazy depression and i knew it. my friend recommended 5htp to build it back up, and like others - i feel normal again. except i do exp. one side effect. and thats the nausia. right after i take it i ge,t a sicky feeling in my stomach that stays for like an hour. what i read on here about it possibly being dangerous does worry me because ive done enough harm to myself. im hoping my brain can start to be normal again because of 5htp and i can eventually stop taking it."
 5/20/2011 , jen879902 |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My story seems to be the same as everyone else's. I have dealt w depression and anxiety for as long as I can remember and have always been on something for it.  When I was on medication I was extremely forgetful and clumsy, and I never thought it was the meds. Then I was told to try this out and since I have been on it (3 months now) I have my brain and happiness back! This has been the greatest alternative to pharmaceutical medicine ever! It has saved me! (by the way I take the max dose 300mg b,c of how bad my depression is)"
 5/1/2011 , Aboa |  Age: 65-74 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have tried different meds for depression and anxiety till a Psychologist recommend me to try 5-HTP.  It really helps me a lot.  I used to take Lexapro but there were too many side effects that I have experienced.
 4/12/2011 , DOVECOTTAGE |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Weight loss , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I began to sleep better and had a lot more energy.I watched my sugar intake and have lost 6lbs in 12 days!! I FEEL GREAT.
 4/8/2011 , Waundra |  Age: 65-74 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have taken 5 HTP for nearly 25 yrs. It literally saved me from committing suicide. I thought I was going crazy during menopause. I am 73 yrs old I increased my dosage to 100 mg when under a great deal of stress. I also added to my vitamins, herbs everyday 25 mg Dhea. I also suffer from genital herpes. If I do not take these together every night I will have an outbreak. Once back on them regularly I do not have herpes outbreaks. If more people knew about 5 HTP and its benifits they probably wou,ld not be smoking because seritonin opens up the dopamine in the brain just as does tobacco does, Only 5 HTP has no side effects that I have experienced. Thank God for 5 HTP and DHEA!"
 3/26/2011 , china1322 |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was depressed most of my childhood, when I was older I started to eat to fix my moods.Then I went to have the gastric by-pass, I lost alot of weight but never addressed the real problem.Then I was reading a book my mom gave me and the cure for alot of my problems was 5-HPT.I started out taking one in the morning and one in the evening.I have never felt better and I am back on track with losing weight...... Love this product..."
 3/12/2011 , Randy 1980 |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I bought 5htp after reading that it takes the edge off anxiety. I can't tell any difference after taking the bottle of thirty in about two weeks. I had no side effects from this. I bought a bottle of thirty for about ten dollars. It's like I took a bottle of sugar pills.
 3/1/2011 , Juicebox |    On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I recently started taking 100mg a day every morning along with Saint Johns Wort. For the last week. I have had very few mood swings. it seems the first few days i took it i seemed sore; not sure if it was from the pill or just everyday stress. Overall i'm satisfied with my mental state and actually being happy/not depressed.
 3/1/2011 ,  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have taken 5 htp for over a year now for problems with my sleep.  I pour it out of the capsule into a small amount of water into a glass & drink it at bedtime.  I am sleeping much better, awake once or twice per night but am able to go right back to sleep.  I seem to be dreaming much more than I have ever before. I am very happy with this product! "
 2/24/2011 , sandy |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Fibromyalgia , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I read about 5-htp in 5/10 while having a fibro flare.  I hurt so much all the time and was having difficulty sleeping which just made the daytime pain worse.  I started 100 mg 3 x a day and within a week I was so much better.  I tapered the dose down and when I am feeling pretty good I take 100mg a day, during times of extreme stress and pain I increase to 200 mg a day.  I will continue on it as it has no side effects for me and sure is better that narcotic pain medicine. "
 2/13/2011 , HappyAgain |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I studied this because I suffer from depression (for 3 years) and two months ago started taking 100mg per day. I can not believe what a wonderful difference it has made in my life.  I am very critical of taking pills to ""fix things"" but this one I so happy I tried. NO side effects, NO huge costs - just WONDERFUL life enhancing results!  Depression is gone, my energy is up and I am sleeping better than I have in 10 years!  Stock up before the medical community finds out it works and makes it a pr,escription drug only!  Remember your illness is their profit!"
 1/30/2011 , kamalalives |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I discovered 5-HTP reading Julia Ross's 'The Mood Cure' which discusses the affects of amino acids and nutrition on mood disorders.      Having suffered from major depression for over a year, declining my doctor's recommendation for SSRIs, I'm frankly surprised that after only 4 days I am feeling better.  Have enjoyed restful sleep for the last 2 nights (first in many months) and feel generally more relaxed and at times even upbeat.  I'm still depressed however am able to fulfil daily tasks & fe,el some satisfaction; those closest to me have noticed that I seem 'more myself'.  Am curious to see what transpires in coming weeks, as apparently it takes 7-14 days for 5-HTPs full effects to be realized.  Am combining with L-Glutamine.  "
 1/26/2011 , daisey33 |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have been struggling with migraines for 20 years. I have significantly decreased my need to take medication by 90% while taking 5 HTP 200mg time release a day (by Natrol) for the past 2 months. I am also losing weight and have less depression.
 1/16/2011 , grratefulady |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I currently take Lexapro & Neurontin for Major Depressive Disorder. I was quite depressed still, thru Oct & Nov. A health food store person recommended 5-HTP. I began taking it and my mood has increased. However, I don't know if that's from the 5-HTP or that my SAD has passed. I also just found out that Lexapro and 5-HTP taken together without monitoring by a dr., can cause Serotonin Syndrome, which can be fatal!!!"
 12/21/2010 , NICKYB |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I began having issues with depression and anxiety about nine months after my father passed away. With a terminal parent, a new baby and a full time job . . . I never had an oppurtunity to deal with all the emotions and eventually, it hit me like a ton of bricks.     I didn't even know there was a problem until I had a severe panic attack and ended up in the emergency room. I was put on antidepressents (Lexapro originally and Zoloft after) both of which gave me severe panic attacks and anxiety 24, hours a day. I went from functioning to nonfunctioning almost immediately. I began not being able to sleep and having severe migraine headaches.     I have begun taking 50 mg of 5-htp every other night along with a multi vitamin and fish oil daily. Of course, I have also done behavioral cognitive therapy and have seen a social worker but I have noticed an amazing difference in my depression and my anxiety has almost completely lifted. I am sleeping again. I feel like myself again only better. I am happy and I truly think it was all of these things put together but 5-htp had alot to do with it.      I will say that I am 24 years old and am 5'3, 120 lbs. The first afternoon I took 100 mg and it was way too much for me. But the side effects were still not as bad as the antidepressents. I do currently still get headaches almost everyday; however, the duration and severity has improved. Hopefully at some point, these will go away too! But I'll take an aching headache over my previous symptoms anyday. "
 12/15/2010 ," concord, nc |  Age: 45-54 |   On supplement for less than 1 month |   "," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My husband and I took 5-HTP to help for sleep and we both got SEVERE stomach cramps, headache, and heart racing. I am on Paxil. Use with EXTREME caution."
 12/13/2010 , NO longer Post pardom |  Age: 25-34 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","It makes you very happy almost slap happy the first day or two. After three or four days you fell like a normal person again. Happy when you should be, yes you still feel emotions, you get sad when appropriate but not depressed for no good reason."
 12/6/2010 ,  Age: 19-24 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","This is the best supplement I have taken ever! Look, I've suffered from insomnia, depression, chronic insomnia, and panic disorder. And if I'm telling you this works, than believe me go try it. I have been on so many medications that I had terrible side effects and decided I needed a change. And boy I'm glad I did the alternative route. When you take 5 HTP, just make sure you take it with vitamin B3 (niacin) or vitamin c (ascorbic acid). It helps the absorption. Also if you increase the dosage b,y yourself, do it slowly. You can get nausea if you go too fast. Hope this helps if you are looking for a miracle cure."
 12/4/2010 , CMT |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Fibromyalgia , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been taking 100mg of 5-HTP for just under a month now.  I was amazed at the increased energy I had in the first week of taking it. I have been on Cymbalta for over 6 months with moderate relief. I am allergic to most pain medications (causes migraines) so I use a Lidoderm patch for relief at night. I have not needed one in over a week even with the temperature dropping to 40° my pain has been mild. I do experience some nausea, but does not last long if I eat something. My sleep has not im,proved, but I use Melatonin when don't have to get up the next morning."
 10/18/2010 , Jen |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Fibromyalgia , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",This medicine does make me sleepy so i only take 100mg about an hour before i go to bed. It has helped greatly with sleep and with my mild depression symptoms.
 10/16/2010 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",So far so good!  I started 5 htp over a month ago at 100 mg 1st thing in the morning.  It has helped lift my depression and pms symptoms.  I just recently added sameE because I heard the two work well together - we'll see.  Best part of 5 htp is no side effects that I can tell.
 10/10/2010 , Jackinnaboxx |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had a clinical depression problem for 28 years, taking Tofranil for 15 years because it was the only drug that really worked well. Because of my age and heart problems Tofranil was causing, i tried 5-HTP as an alternative. At 300 mgs daily i feel wonderful, it works better than any prescription drug i've been on. Also insomnia and over eating that was associated with my depression is gone with no side effects from taking 5-HTP. So please, if you're having depression problems give it a try,. I realize not all medications or supplements work well for everyone, but it very well could give you your life back if you're depressed."
 10/5/2010 , 1tea2 |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Fibromyalgia , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 10/4/2010 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've had an extremely stressfull year and had at one point been on prescription meds for depression/anxiety/insomnia.  Have been off of them for several months except for Lunesta as needed for sleep.  Even with the Lunesta I was not always sleeping well.  Tried melatonin with no results when I found 5HTP.  It has been truly amazing.  It took about a week at 50 mg taken at bedtime to kick in, but now I'm sleeping better than I have in ages.  Had a tough day last week, so I took an additional 25 m,g in the morning.  Worked great...felt better than with prescription meds. I bought the 100 mg tablets and just cut them up as needed.     "
 9/23/2010 , rominamq |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I used to take Prozac and since it started working less and less I decided to start on 5-HTP.  I take 100mg every morning. At first I got nauseous after eating my breakfast but that slowly went away after one week of taking it.   Now I'm having these nervous ticks, like a tingling all over my body (the kind you get when you hit your funny bone, but it doesn't hurt — and it's all over). I'm not sure what that's coming from. I had a crown put in and that's when it started. It could be from the cro,wn or the 5-HTP. I won't find out until I start experimenting (taking 50mg of 5-HTP, or taking every other day, etc.)  I'd like to ask my doctor but doctors here on the East Coast don't deal with non dug medications. I asked him already about other things and I didn't get an answer.   I will add another comment as I figure out what the problem is."
 9/13/2010 , dvdmomof3 |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was depressed and had anxieties for a few years number of years. I didn't relize I was off balance because of my depression. I have been taking the 5 htp for over 4 months now and not only did my depression disappear, I lost 35lbs and my cycle is finally back on track like it used to be over 9 years ago before having my 3rd child. I never had any side effects! It has given me my life back and you can ask my kids how much more happier they are to have a happy Mom!"
 8/19/2010 , algoma |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am in my early 50's and have been just feeling blah, no energy, not wanting to do anything,just not happy with life. I had also been gaining weight and being very agitated with anyone especially my dear sweet husband whom I would bite his head off at any given moment. My husband wanted me to see a Dr. any Dr.! He couldn't take my mood swings any longer. More than half of the population is on some sort of prescription drug for depression and anxiety and I didn't want to be one more statistic. I, did research on serotonin depletion and 5 HTP. I take 50mg at night on a empty stomach as is directed, with any new medication or supplement start with the lowest dose. Also research what are good reputable brands. What a difference it has made in my mood. I have more energy than ever from am to pm. I am happy to get out of bed in the morning, I am sleeping well, the first night I had some strange dreams but that was it. I also take 3mg of melatonin. I don't feel sad or have that blah feeling and I no longer bite my husbands head off! I feel very stable.  I would rather try supplements that are more natural to my body than pharmeceuticals and this one has been a God send. Only side effect, if it is one, is that I don't feel hungry. Maybe the extra weight will finally come off."
 8/18/2010 ,  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Gave me more anxiety
 8/6/2010 ,  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I took 5-HTP that I purchased from a popular warehouse chain. The first night I started it I had a horrible nightmare that I don't think I would of been able to go to sleep afterwards had my husband not been right next to me. It helps with appetite control but I found if you don't continue with it you become more hungry. I was as hungry as a bear one day I did not take this. Also othere should be warned this will give you unpleasant side affects such as nausea, gas, and fatigue. I also felt ""diz,zy"". And not the fun dizzy, just dumb like it was difficult to process a thought. All people are different but I'm sure this negative occurrence is bound to happen to someone else. Please beware. A pretty serious supplement.   "
 7/29/2010 , cloudyjewel |  Age: 25-34 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My Dr put me on 5-Htp after the birth of my daughter since I had severe side effects to most standard anti-depressants. I was suffering from moderate depression and Fibromyalgia. I nursed my daughter for a year while taking it and have not had any ill effects in either of us. Instead, this product has helped TREMENDOUSLY with depression, anxiety, and has given me an overall feeling of well-being and calmness. "
 7/23/2010 , denmother |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Weight loss , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I initally took 5htp for two days to assist with the after affects of taking MDMA and found it to be an excellent aid in balancing my sleep, appetite and energy levels. I take 200mg a day in two doses.  There is some GI but no nausea which I do not tolerate in appetite supressants. The vivid dreams do take a bit to get used to but are not disturbing."
 7/17/2010 ,  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","have taken every SSRI on the list and nothing has worked.  My last attempt was to try Pristiq, but that made me sit there all day shaking my foot and clenching my fist. I decided to try 5-hhtp and with one dose (25mcg) i could feel calm wash over me.  Best anti anxiety and depression cure for me so far. I'm sticking with it.  "
 7/15/2010 , Jul |  Age: 35-44 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After having had unsatisfactory results over the years with various medications, I found this solution reccomended on Dr Amen's website, after having used 5-HTP in conjunction with fish oil and coQ13 since 1/10, I can honestly say that I feel BETTER!"
 7/14/2010 , None |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I really think this stuff may make a difference.  
 7/6/2010 , jackjacksmama |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have all the symptoms of Fibromyalgia and my doctor thinks I am ""too young"" to have it. I don't have medical right now so I researched and found this online. I take 100 mg in the morning and 100 mg at night. I sleep so much better at night, and my body doesn't ache anymore during the day. I am not stressed out like I was, and my IBS symtoms are almost gone (compared to what they were before). I can actually get up out of bed in the morning and not feel all stiff and sore. I would like more inf,o on 5-HTP."
 6/22/2010 , evilgramma1 |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Fibromyalgia , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am allergic to lactose, maltodextrin and citric acid, so most prescription drugs (like Lyrica) are out. I've been taking 100 mg 2x/day of Natrol's 5-HTP for a few weeks and it has definitely helped with back and neck pain, IBS, depression, and most dramatically of all, anxiety. It's not a sleeping pill, but it definitely takes the edge off insomnia. It does cause some stomach upset, fleeting queasiness and looser bowels, as well as a slightly dopey feeling occasionally. These side effects are ,mild.I would especially recommend it to anyone with food allergies. "
 6/7/2010 , openroads |  Age: 45-54 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","5HTP has been a supplement that I have used for over 6 years. It matters what you get and the level of potenctcy and purity. I have used Thorne in this product and truly has made a profound difference in my life. I take 1 3 x a day and the max I take is 2 3x a day. You can build it up gradually and it can also be a 2x a day am and pm or lunch and dinner. Mild depression and anxiety I have had for many years and this along with a reduction of refined sugars and more quality protein and lots of ve,ggies has changed my life. I have had no side effects from this brand.It should also be taken with B6 for better absorption and this brand has the B6 in with the 5HTP.   "
 5/20/2010 , MMari |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have ADHD and Anxiety. I Took this when i found it on a GNC web site under mood swings. I take aderol just to lessn the anxiety and my over activ over thinking mind. 2 days in and i do feel a lot better. I think less about the future and have been living in the now =) Only side effect so far for me is diharea and the first 10 min i get a lil headache and lightheaded =) i couldnt sleep last night and woke up really early. I think i will try a 50mg if i can find one and see if that lessons any o,f the side effects "
